MüştəriID,AdSoyad,DoğumTarixi,Cins,TəhsilSəviyyəsi,MəşğulluqStatusu,AylıqGəlir,KreditNövü,KreditMəbləği,KreditMəqsədi,FaizDərəcəsi,KreditSkoru,DigərKreditlərinSayı,KeçmişdəGecikmə,QaraSiyahida,MüraciətStatusu,YoxlayıcınınQeydləri
19999370,Ramin Əhmədov,12-28-87,,Bakalavr tehsili,Sahibkar,6908,Mikro kredit,50227,dövriyyə vəsaitlərinin artırılması - Biznes krediti,14.51,,8,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
15654643,Ləman Hüseynova,26/11/1976,Q,Bakalavr tehsili,İşləyən,2086,Nağd istehlak krediti,15389,məişət avadanlığı alışı,23.06,1109.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
17120760,Aysel Quliyeva,08-04-91,Q,Bakalavr tehsili,Sahibkar,6193,Mikro kredit,73505,dövriyyə vəsaitlərinin artırılması - Biznes krediti,16.95,810.0,8,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
98232697,Tural Babayev,30/05/2004,Kişi,Bakalavr tehsili,Tələbə,286,Təhsil krediti,902,dövriyyə vəsaitlərinin artırılması - Biznes krediti,23.93,311.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 933
92305517,Şəbnəm Cavadova,1987-01-16,Qadın,Bakalavr tehsili,İşləyən,960,Nağd istehlak krediti,8258,tibbi xərclər,21.28,1463.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
90992988,Fidan Sultanova,1975-04-21,,Bakalavr tehsili,Sahibkar,,Mikro kredit,62788,əsas vəsaitlərin alınması - Biznes krediti,16.68,1056.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
22828622,Sevinc Sultanova,12-24-03,Qadın,Magistr,Tələbə,225,Təhsil krediti,625,dövriyyə vəsaitlərinin artırılması - Biznes krediti,13.78,621.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
57315784,Rəşad Rüstəmov,04/02/1989, kişi ,Bakalavr,İşləyən,2398,Nağd istehlak krediti,"2,862",təmir,18.45,1002.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 311
71935975,lalə quliyeva,04-09-82,qadin,Magistr,İşləyən,1222,Nağd istehlak krediti,1611,tibbi xərclər,23.46,1549.0,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
35440640,Səbinə Sultanova,2006-05-07,,Magistr,Tələbə,144,Təhsil krediti,1628,əsas vəsaitlərin alınması - Biznes krediti,21.99,577.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
53219251,Fidan Əhmədova,18/01/1999,Q,Bakalavr tehsili,İşləyən,3795,Nağd istehlak krediti,892,məişət avadanlığı alışı,18.27,866.0,4,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 612
23526734,Aysel Rəhimova,1989-09-05,qadin,Bakalavr,İşləyən,1590,Nağd istehlak krediti,7417,şəxsi istehlak məqsədi,21.14,412.0,2,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
30815556,Rauf Quliyev,1995-06-01, kişi ,Orta məktəb,İşsiz,327,Nağd istehlak krediti,831,tibbi xərclər,21.9,465.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
36557763,Səbinə İbrahimova,12-22-90,qadin,Bakalavr,İşləyən,2715,Nağd istehlak krediti,5967,toy xərcləri,24.61,1326.0,3,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
14520047,Yusif Abdullayev,03-21-91,K,Magistr,İşləyən,1808,Nağd istehlak krediti,18767,məişət avadanlığı alışı,20.46,762.0,2,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
11005999,Fərid Quliyev,01-29-81, kişi ,Bakalavr,İşləyən,2601,Avtomobil krediti,19443,tibbi xərclər,13.68,739.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
87974109, Rəşad Rəhimov ,01-31-06, kişi ,Bakalavr,Tələbə,224,Təhsil krediti,908 manat,Biznes krediti,15.89,267.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
22466666,Orxan Əhmədov,16/02/1984,,Bakalavr tehsili,İşləyən,1547,Nağd istehlak krediti,11473,Təmir,22.41,634.0,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
75818148,Kəmalə Cavadova,01-31-82,Qadın,Magistr,Sahibkar,4290,Mikro kredit,43355,dövriyyə vəsaitlərinin artırılması - Biznes krediti,12.48,1250.0,4,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 969
86861541, Cavid İsmayılov ,06-17-04,K,Bakalavr,Tələbə,138,Təhsil krediti,1751,dövriyyə vəsaitlərinin artırılması - Biznes krediti,15.05,239.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
94767750,Babayeva Səbinə,1979-09-02,qadin,Orta məktəb,İşsiz,367,Nağd istehlak krediti,368,tibbi xərclər,19.5,271.0,2,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
23627155,Lalə Əhmədova,1982-12-26,Q,Magistr,İşləyən,3832,Nağd istehlak krediti,2379,təmir,15.34,797.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
52069606,Sahil Sultanov,1976-09-10,K,Bakalavr,Sahibkar,3797,Mikro kredit,57724,əsas vəsaitlərin alınması - Biznes krediti,12.86,1758.0,8,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
18611904,Elvin Qasımov,04/03/2003,K,Bakalavr tehsili,Tələbə,147,Təhsil krediti,2943,əsas vəsaitlərin alınması - Biznes krediti,18.42,382.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
33168208,Rauf Hüseynov,04-12-85,Kişi,Bakalavr,İşləyən,1463,Nağd istehlak krediti,9766,şəxsi istehlak məqsədi,14.93,677.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
39832572,sahil rzayev,09-22-83,,Orta məktəb,İşsiz,323,Nağd istehlak krediti,690,təmir,23.99,209.0,1,Xeyr,Xeyr,Təsdiqlənib,Aşağı kredit reytinqi
13813104,Aylin Nəsirova,06-03-84,,Magistr,Sahibkar,7880,Mikro kredit,72824,əsas vəsaitlərin alınması - Biznes krediti,14.85,996.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
77086779,Məhəmməd Qasımov,1971-09-29,Kişi,Orta məktəb,İşsiz,323,Nağd istehlak krediti,319,şəxsi istehlak məqsədi,24.6,396.0,2,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
55669704,Ləman Məmmədova,1982-07-24,qadin,Magistr,Sahibkar,5971,Mikro kredit,19974,Biznes krediti,20.81,1664.0,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
79178085,Zeynəb Cəfərova,12-07-73,qadin,Bakalavr tehsili,İşləyən,3208,Nağd istehlak krediti,11643,təmir,12.74,1329.0,4,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
87081882,Tural İsmayılov,04/02/2001, kişi ,Bakalavr tehsili,İşləyən,1900 manat,Nağd istehlak krediti,6557,şəxsi istehlak məqsədi,11.79,1157.0,3,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq
50182788,Sevinc Sultanova,20/01/1997,,Orta məktəb,İşsiz,119,Nağd istehlak krediti,671,təmir,19.46,524.0,2,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
86287274,Ayan Abdullayeva,1986-06-24,qadin,Bakalavr tehsili,Sahibkar,4634,Mikro kredit,21275,əsas vəsaitlərin alınması - Biznes krediti,24.69,1358.0,7,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
18581887,məryəm i̇brahimova,19/05/2003,,Bakalavr tehsili,Tələbə,174,Təhsil krediti,1765,əsas vəsaitlərin alınması - Biznes krediti,23.66,331.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
24883024,Anar İsmayılov,05-15-07, kişi ,Bakalavr tehsili,Tələbə,111 manat,Təhsil krediti,1766,əsas vəsaitlərin alınması - Biznes krediti,17.02,435.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
46314124,Yusif Səfərov,05-18-85,,Bakalavr tehsili,İşləyən,,Nağd istehlak krediti,12876,təmir,24.84,1566.0,3,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
89328061,Tural Məmmədov,1993-04-09, kişi ,Orta məktəb,İşsiz,23,Nağd istehlak krediti,595,toy xərcləri,17.64,386.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
60096423,Sevinc Vəliyeva,1987-10-01,Q,Magistr,Sahibkar,7042,Mikro kredit,69501,əsas vəsaitlərin alınması - Biznes krediti,14.48,1246.0,8,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 952
30525020, Sahil Quliyev ,10-06-80, kişi ,Bakalavr tehsili,Sahibkar,8713,Mikro kredit,56203,əsas vəsaitlərin alınması - Biznes krediti,13.0,1783.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
98296519,rəşad hüseynov,20/09/1971,,Bakalavr,İşləyən,2311,Nağd istehlak krediti,19032 AZN,məişət avadanlığı alışı,11.63,1165.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
16810748,Məhəmməd Qasımov,02-14-99,K,Magistr,İşləyən,1731,Nağd istehlak krediti,2410,tibbi xərclər,17.88,544.0,2,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 862
45799864,Cavid Hüseynov,13/11/1977,,Bakalavr tehsili,İşləyən,2353,Avtomobil krediti,38913,təmir,22.99,763.0,1,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
47582862,Nərmin Abdullayeva,06/06/1991,Q,Magistr,İşləyən,3606,Nağd istehlak krediti,12338,məişət avadanlığı alışı,23.88,1052.0,1,Bəli,Xeyr,Təsdiqlənib,Aşağı kredit reytinqi
43137574,Nərmin Əliyeva,07/08/1975,,Bakalavr tehsili,İşləyən,2160,Nağd istehlak krediti,6202,məişət avadanlığı alışı,21.07,1419.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
27282073,Fərid Əhmədov,07/12/1992,Kişi,Magistr,Sahibkar,9963,Mikro kredit,95876,əsas vəsaitlərin alınması - Biznes krediti,14.23,1576.0,2,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
61107800,Yusif Sultanov,09-23-78,K,Bakalavr tehsili,İşləyən,2038,Nağd istehlak krediti,19282,təmir,15.18,570.0,3,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
96379616,Fərid Sultanov,04-13-91,K,Orta məktəb,İşsiz,288,Nağd istehlak krediti,922,şəxsi istehlak məqsədi,11.69,163.0,2,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
30554825,Sahil Hüseynov,02-16-79,K,Orta məktəb,İşsiz,70,Nağd istehlak krediti,896,təmir,13.66,466.0,2,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
25307446, Samir Qasımov ,1995-12-14,,Bakalavr tehsili,İşləyən,1978,Nağd istehlak krediti,2013,şəxsi istehlak məqsədi,14.12,1499.0,2,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
33534589,Emin Səfərov,1975-10-19,,Magistr,İşləyən,1607,Avtomobil krediti,17274,təmir,22.82,,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
18175536,Məhəmməd Quliyev,05-04-03,K,Bakalavr,Tələbə,182,Təhsil krediti,824,dövriyyə vəsaitlərinin artırılması - Biznes krediti,13.0,572.0,1,Bəli,Xeyr,Təsdiqlənib,'Qara siyahı'da olmaq
74451109,Günel Qasımova,02/06/2002,,Bakalavr tehsili,İşləyən,2357,Nağd istehlak krediti,15903,məişət avadanlığı alışı,11.46,695.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 168
60288615,Rəna Rüstəmova,2006-03-16,qadin,Magistr,Tələbə,183,Təhsil krediti,820,əsas vəsaitlərin alınması - Biznes krediti,18.99,781.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 805
62297474,Səbinə Rzayeva,12-06-99,Q,Bakalavr tehsili,İşləyən,3244,Nağd istehlak krediti,5130,toy xərcləri,19.97,1192.0,3,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
80992769,Ləman Rüstəmova,11-12-91,,Orta məktəb,İşsiz,353,Nağd istehlak krediti,401,təmir,23.45,245.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
19778221,Aysel Əhmədova,2007-06-03,Qadın,Magistr,Tələbə,234,Təhsil krediti,2787,dövriyyə vəsaitlərinin artırılması - Biznes krediti,19.64,297.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
12012180,Əli Qasımov,26/04/1982,K,Bakalavr tehsili,Sahibkar,9180,Mikro kredit,62317,əsas vəsaitlərin alınması - Biznes krediti,20.6,1771.0,4,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 353
13932000,Rauf Rəhimov,09-05-95,K,Bakalavr tehsili,Sahibkar,2615,Mikro kredit,93406,Biznes krediti,13.47,1617.0,3,Bəli,Xeyr,Rədd edilib,Gəlir çatışmazlığı
87059708,Elvin Quliyev,1977-12-09, kişi ,Magistr,İşləyən,1285,Avtomobil krediti,23811,məişət avadanlığı alışı,20.15,1400.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 979
15392328,Məhəmməd Əhmədov,1990-03-13,Kişi,Magistr,İşləyən,3330,Avtomobil krediti,15530,tibbi xərclər,12.98,1481.0,1,Xeyr,Xeyr,Təsdiqlənib,Səhv və ya natamam müraciət
20003985,Səbinə Cəfərova,1976-07-11,Q,Magistr,İşləyən,2737,Nağd istehlak krediti,4427,şəxsi istehlak məqsədi,22.87,1438.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
25953200,Səbinə Quliyeva,1992-01-28,Q,Bakalavr,İşləyən,3095,Avtomobil krediti,19104,tibbi xərclər,14.27,1537.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 764
86400317,Uğur Rəhimov,11-17-83,,Bakalavr tehsili,İşləyən,1603,Nağd istehlak krediti,6700,tibbi xərclər,18.84,1205.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 650
10447433,samir əhmədov,18/08/1991,Kişi,Bakalavr tehsili,İşləyən,3671,Nağd istehlak krediti,10832,toy xərcləri,21.68,,1,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
42647840,Rauf Nəsirov,19/02/1984, kişi ,Bakalavr tehsili,İşləyən,1733,Nağd istehlak krediti,9568,tibbi xərclər,13.7,931.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
67955391,Aylin Əhmədova,05/02/2001,qadin,Magistr,İşləyən,2519,Nağd istehlak krediti,3314,toy xərcləri,15.9,483.0,3,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
89585390,Aylin İsmayılova,1969-07-15,Qadın,Orta məktəb,İşsiz,295,Nağd istehlak krediti,946,toy xərcləri,19.76,285.0,1,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
70109362,Şəbnəm Sultanova,1995-03-13,,Bakalavr tehsili,İşləyən,1710,Nağd istehlak krediti,689,məişət avadanlığı alışı,16.9,1096.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
75954667,Uğur Rəhimov,03-04-78,Kişi,Bakalavr tehsili,İşləyən,"3,154",Nağd istehlak krediti,18887,şəxsi istehlak məqsədi,18.44,665.0,3,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
19681757,Zeynəb Cəfərova,23/12/2002,,Magistr,Tələbə,165,Təhsil krediti,2376,dövriyyə vəsaitlərinin artırılması - Biznes krediti,14.08,773.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
77617176,Fərid Babayev,1974-04-01,K,Bakalavr tehsili,İşləyən,2117,Nağd istehlak krediti,10212 AZN,təmir,24.37,1231.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
68335572,Aysel Sultanova,06-30-82,,Bakalavr tehsili,İşləyən,3159,Nağd istehlak krediti,18445 manat,məişət avadanlığı alışı,11.88,1594.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
22604380,Lalə Cavadova,12-04-96,Qadın,Magistr,İşləyən,2238,Nağd istehlak krediti,6010,toy xərcləri,19.72,769.0,3,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
15098406,Zəhra İsmayılova,08-19-07,qadin,Bakalavr,Tələbə,167,Təhsil krediti,2215,dövriyyə vəsaitlərinin artırılması - Biznes krediti,19.4,591.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 769
75000080,Murad Quliyev,1989-07-18, kişi ,Bakalavr tehsili,İşləyən,2069,Avtomobil krediti,33696,şəxsi istehlak məqsədi,20.84,,4,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
71907457,Tural Əliyev,1985-01-21, kişi ,Bakalavr tehsili,İşləyən,3469,Avtomobil krediti,33083,tibbi xərclər,21.12,1502.0,2,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
90465829,Nihat Nəsirov,09/09/1995, kişi ,Bakalavr,İşləyən,2244 AZN,Nağd istehlak krediti,10974,şəxsi istehlak məqsədi,12.47,1565.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
50886498,Ləman Hüseynova,08/10/2006,qadin,Bakalavr,Tələbə,217,Təhsil krediti,962,əsas vəsaitlərin alınması - Biznes krediti,22.18,583.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
50179528, Nihat Əhmədov ,01-09-03,,Bakalavr,Tələbə,237,Təhsil krediti,2378,əsas vəsaitlərin alınması - Biznes krediti,23.85,526.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
53674678,Ləman Abdullayeva,04-18-05,Q,Magistr,Tələbə,289,Təhsil krediti,1131,dövriyyə vəsaitlərinin artırılması - Biznes krediti,14.05,729.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 781
77153847,Günel Tağıyeva,1976-09-25,qadin,Magistr,İşləyən,3447,Nağd istehlak krediti,705,məişət avadanlığı alışı,15.47,1290.0,2,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır | Yoxlayıcı_ID: 716
49458390,Səbinə Rəhimova,07-26-74,Q,Bakalavr,İşləyən,1764,Nağd istehlak krediti,9636,tibbi xərclər,13.92,1409.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
23716090,Günel Nəsirova,1984-07-27,qadin,Bakalavr tehsili,İşləyən,1786,Nağd istehlak krediti,13713,məişət avadanlığı alışı,16.68,452.0,1,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
66081296,Zülfiyyə Cəfərova,1979-05-20,Qadın,Bakalavr,İşləyən,993,Avtomobil krediti,10182,təmir,10.96,595.0,2,Bəli,Xeyr,Təsdiqlənib,İş stajı yetərsizdir
55895900,Tural Tağıyev,10-28-98,Kişi,Bakalavr tehsili,İşləyən,1682,Nağd istehlak krediti,4450,toy xərcləri,17.26,554.0,2,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
76717667,Rəna İbrahimova,29/12/2000,,Magistr,İşləyən,2189,Nağd istehlak krediti,9750,məişət avadanlığı alışı,13.11,,1,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
77913481,Rəna Cavadova,1979-11-05,qadin,Bakalavr,İşləyən,3480,Nağd istehlak krediti,2206,təmir,19.58,1506.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
21515641,Zəhra İbrahimova,15/03/1984,Qadın,Magistr,İşləyən,"3,322",Avtomobil krediti,36211,təmir,24.66,744.0,1,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
16568651,Fatimə Əliyeva,07-15-90,qadin,Magistr,İşləyən,3485,Nağd istehlak krediti,3221 manat,tibbi xərclər,22.62,1481.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
13341302,ayan rüstəmova,02/11/2001,,Bakalavr,İşləyən,2004,Nağd istehlak krediti,10416,məişət avadanlığı alışı,23.22,405.0,0,,Xeyr,Rədd edilib,Aşağı kredit reytinqi
15083779,Sevinc Əliyeva,07-17-73,qadin,Bakalavr tehsili,Sahibkar,2670,Mikro kridit,84723,dövriyyə vəsaitlərinin artırılması - Biznes krediti,16.24,1659.0,6,Bəli,Xeyr,Rədd edilib,Gəlir çatışmazlığı
64147394,Nigar İsmayılova,1992-06-08,qadin,Bakalavr tehsili,İşləyən,2565,Nağd istehlak krediti,9933,təmir,17.05,1229.0,1,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
99802583,Zəhra Vəliyeva,05-31-64,Q,Orta məktəb,İşsiz,176,Nağd istehlak krediti,927,məişət avadanlığı alışı,18.62,181.0,1,Bəli,Bəli,Rədd edilib,'Qara siyahı'da olmaq
94128764,Məryəm Qasımova,11-22-95,qadin,Magistr,İşləyən,1437,Nağd istehlak krediti,5710 AZN,tibbi xərclər,13.95,539.0,4,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
47224592, Cavid Əliyev ,08-12-71, kişi ,Magistr,İşləyən,"2,417",Nağd istehlak krediti,6604,məişət avadanlığı alışı,15.06,1385.0,2,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 536
61132782,Aysel İbrahimova,02-08-76,,Orta məktəb,İşsiz,279,Nağd istehlak krediti,668,toy xərcləri,10.91,347.0,2,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi | Yoxlayıcı_ID: 457
87982682,Kəmalə İsmayılova,10-03-84,Qadın,Bakalavr tehsili,İşləyən,3695,Avtomobil krediti,34095,şəxsi istehlak məqsədi,16.6,972.0,1,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
30203866,Fidan Cavadova,1960-11-07,qadin,Orta məktəb,İşsiz,108,Nağd istehlak kriditi,591,təmir,19.53,596.0,1,Xeyr,Xeyr,Təsdiqlənib,'Qara siyahı'da olmaq | Yoxlayıcı_ID: 475
17770945,Aylin Sultanova,1978-11-16,,Bakalavr tehsili,İşləyən,3045,Nağd istehlak krediti,15452,təmir,11.57,441.0,2,Bəli,Xeyr,Rədd edilib,Aşağı kredit reytinqi
80918849,Hüseyn Qasımov,1994-02-27,,Bakalavr tehsili,İşləyən,1569,Nağd istehlak krediti,19004,toy xərcləri,20.3,791.0,0,,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
67451224,Rəşad Qasımov,17/09/1997,Kişi,Bakalavr,İşləyən,,Nağd istehlak krediti,15254,məişət avadanlığı alışı,11.03,570.0,2,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 756
18857215,Ramin Əhmədov,29/12/1992,,Bakalavr tehsili,Sahibkar,8149,Mikro kredit,38832,dövriyyə vəsaitlərinin artırılması - Biznes krediti,16.46,1011.0,7,Bəli,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
11018684,Aydan Rüstəmova,2005-10-05,Q,Bakalavr tehsili,Tələbə,288,Təhsil krediti,1697,əsas vəsaitlərin alınması - Biznes krediti,17.74,632.0,1,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
34029161,Hüseyn Səfərov,02-29-00,Kişi,Bakalvar tehsili,İşləyən,2322,Avtomobil krediti,31884,məişət avadanlığı alışı,12.32,1490.0,2,Xeyr,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
44468336,Anar İsmayılov,1973-05-05,Kişi,Bakalavr tehsili,İşləyən,1418 manat,Avtomobil krediti,33784,şəxsi istehlak məqsədi,15.66,443.0,2,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq | Yoxlayıcı_ID: 966
85378959,Nigar Qasımova,05-30-70,qadin,Orta məktəb,İşsiz,207,Nağd istehlak krediti,632,məişət avadanlığı alışı,24.57,405.0,1,Xeyr,Bəli,Rədd edilib,'Qara siyahı'da olmaq
72251293,Elvin Sultanov,07/10/1995, kişi ,Bakalavr,İşləyən,1382,Nağd istehlak krediti,7556,təmir,13.24,1006.0,4,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 276
11444193,Elvin Sultanov,1977-02-05,K,Bakalavr,İşləyən,967,Nağd istehlak krediti,18023,toy xərcləri,10.95,822.0,4,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
55332465,Cavid Əliyev,23/08/1993,K,Orta məktəb,İşsiz,323,Nağd istehlak krediti,747,tibbi xərclər,11.23,217.0,1,Xeyr,Xeyr,Rədd edilib,Aşağı kredit reytinqi
25028415,Ləman Babayeva,1986-08-25,,Magistr,İşləyən,872,Nağd istehlak krediti,18146,toy xərcləri,11.37,992.0,3,Bəli,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi | Yoxlayıcı_ID: 379
22272339,Lalə Nəsirova,2007-06-08,Qadın,Bakalavr,Tələbə,149,Təhsil krediti,728,əsas vəsaitlərin alınması - Biznes krediti,15.05,736.0,0,,Xeyr,Təsdiqlənib,Bütün sənədlər qaydasındadır
53617246,Zeynəb Cavadova,11-23-79,,Bakalavr tehsili,İşləyən,3584,Nağd istehlak krediti,5162,toy xərcləri,21.67,606.0,2,Xeyr,Xeyr,Təsdiqlənib,Müştərinin gəliri və krediti təsdiqləndi
